date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:10	29594/29594	---M--	200	added ('OK')	image/png	etag:%22b62a22ed2b40bc23d5de18da477cc043%22	https://bigblog-storage.s3.amazonaws.com/81ec46_9fce88b862fa4fc883352d69c22c2934_mv2_1e55a76b4a.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_9fce88b862fa4fc883352d69c22c2934_mv2_1e55a76b4a.png	(from https://www.biggames.io/post/pets-pets-and-more-pets)
10:54:10	31468/31468	---M--	200	added ('OK')	image/png	etag:%22632747e9f2140da0a9a6aa95de3b9d8e%22	https://bigblog-storage.s3.amazonaws.com/81ec46_aa9997dbd32b47a489139fec062287b5_mv2_892687ddcf.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_aa9997dbd32b47a489139fec062287b5_mv2_892687ddcf.png	(from https://www.biggames.io/post/pets-pets-and-more-pets)
10:54:11	32407/32407	---M--	200	added ('OK')	image/png	etag:%225d03095872663847cf7ee1486be79521%22	https://bigblog-storage.s3.amazonaws.com/81ec46_99895b5d7a0848548fa4e4655080798b_mv2_d4bd928fa5.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_99895b5d7a0848548fa4e4655080798b_mv2_d4bd928fa5.png	(from https://www.biggames.io/post/pets-pets-and-more-pets)
10:54:14	43834/43834	---M--	200	added ('OK')	image/png	etag:%22f65b5368cdc220edadf504493a29c365%22	https://bigblog-storage.s3.amazonaws.com/81ec46_59cb3e68f6534186b729a10e6a1ae0e0_mv2_3935b3eb2a.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_59cb3e68f6534186b729a10e6a1ae0e0_mv2_3935b3eb2a.png	(from https://www.biggames.io/post/pet-simulator-update-14)
10:54:15	51762/51762	---M--	200	added ('OK')	image/png	etag:%2271ad386ce0783394f233c57dd57ca406%22	https://bigblog-storage.s3.amazonaws.com/81ec46_e14b39a2109545b5a73bac0dbfa6d3bd_mv2_a07ec40b7c.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_e14b39a2109545b5a73bac0dbfa6d3bd_mv2_a07ec40b7c.png	(from https://www.biggames.io/post/pet-simulator-update-14)
10:54:15	26572/26572	---M--	200	added ('OK')	image/jpeg	etag:%22a1a371635cb1d284a0e5045530f3624b%22	https://bigblog-storage.s3.amazonaws.com/81ec46_4cafa80e9c06434cb00868fc50445a00_mv2_b3618d6cd7.jpeg	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_4cafa80e9c06434cb00868fc50445a00_mv2_b3618d6cd7.jpg	(from https://www.biggames.io/post/pet-simulator-update-13)
10:54:16	15820/15820	---M--	200	added ('OK')	image/jpeg	etag:%220dad6a04e47cda283ea565c902bb5468%22	https://bigblog-storage.s3.amazonaws.com/81ec46_a74a69819b2042eeb92bc3f9f7c5f772_mv2_2b49d36a14.jpeg	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_a74a69819b2042eeb92bc3f9f7c5f772_mv2_2b49d36a14.jpg	(from https://www.biggames.io/post/pet-simulator-update-13)
10:54:17	6927081/6927081	---M--	200	added ('OK')	image/gif	etag:%22fcfbcf622266ae295bec83e3f4f75d52-2%22	https://bigblog-storage.s3.amazonaws.com/81ec46_e8169a2148c84208a146858b2e931606_mv2_287eb3642c.gif	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_e8169a2148c84208a146858b2e931606_mv2_287eb3642c.gif	(from https://www.biggames.io/post/pets-pets-and-more-pets)
10:54:18	23906/23906	---M--	200	added ('OK')	image/png	etag:%22fc7d656235677d028dbebfe06d752b04%22	https://bigblog-storage.s3.amazonaws.com/81ec46_706c11d4a27d48209f6037139c1ddecf_mv2_045c4a1014.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_706c11d4a27d48209f6037139c1ddecf_mv2_045c4a1014.png	(from https://www.biggames.io/post/pet-simulator-update-12)
10:54:18	11883/11883	---M--	200	added ('OK')	image/png	etag:%226636f12467760ced75b8a7865ec0d8a5%22	https://bigblog-storage.s3.amazonaws.com/81ec46_b6539fd5961348209ceb6e75d4e46136_mv2_d50e3d1061.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_b6539fd5961348209ceb6e75d4e46136_mv2_d50e3d1061.png	(from https://www.biggames.io/post/pet-simulator-update-12)
10:54:19	10144/10144	---M--	200	added ('OK')	image/png	etag:%22470d7544d824b5531445a61d80e4f07c%22	https://bigblog-storage.s3.amazonaws.com/81ec46_22f2f9d92cda4badb28ab885b315c756_mv2_eb1eb398ab.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_22f2f9d92cda4badb28ab885b315c756_mv2_eb1eb398ab.png	(from https://www.biggames.io/post/pet-simulator-update-11)
10:54:19	1889324/1889324	---M--	200	added ('OK')	image/gif	etag:%22b7d2c8ad07b29ab3bc1d1f736f2bb69c%22	https://bigblog-storage.s3.amazonaws.com/81ec46_d206a845df0f4f3a830df3423cd14283_mv2_73d84e2d90.gif	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_d206a845df0f4f3a830df3423cd14283_mv2_73d84e2d90.gif	(from https://www.biggames.io/post/pet-simulator-update-12)
10:54:20	33650/33650	---M--	200	added ('OK')	image/png	etag:%22fa1b201e6decf964d37b8620a58e0f93%22	https://bigblog-storage.s3.amazonaws.com/81ec46_bc513c287af14b4eb7ff735401525aed_mv2_15abd31918.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_bc513c287af14b4eb7ff735401525aed_mv2_15abd31918.png	(from https://www.biggames.io/post/pet-simulator-update-11)
10:54:21	18424/18424	---M--	200	added ('OK')	image/png	etag:%223dcc59e6f245f69a0ed74f07a08d9ac2%22	https://bigblog-storage.s3.amazonaws.com/81ec46_e20d949dca7a4ae589617ac6a2f24709_mv2_b33454e160.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_e20d949dca7a4ae589617ac6a2f24709_mv2_b33454e160.png	(from https://www.biggames.io/post/pet-simulator-update-11)
10:54:21	26700/26700	---M--	200	added ('OK')	image/jpeg	etag:%22ed834480106abc96da9bf941bdb0e90c%22	https://bigblog-storage.s3.amazonaws.com/81ec46_d8273550e6e14c6c979a8f48d921832e_mv2_1dbebbf757.jpeg	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_d8273550e6e14c6c979a8f48d921832e_mv2_1dbebbf757.jpg	(from https://www.biggames.io/post/pet-simulator-update-10)
10:54:22	30245/30245	---M--	200	added ('OK')	image/png	etag:%226fbc913154c78e9a7f679202d688b55c%22	https://bigblog-storage.s3.amazonaws.com/81ec46_8b57b6b6b6104c469298669692b1b234_mv2_f08a7438d5.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_8b57b6b6b6104c469298669692b1b234_mv2_f08a7438d5.png	(from https://www.biggames.io/post/pet-simulator-update-10)
10:54:23	24343/24343	---M--	200	added ('OK')	image/png	etag:%22f7323be18b37d0b11e802c475250ff85%22	https://bigblog-storage.s3.amazonaws.com/81ec46_f4049be103f1461e9b52050a5eec13bb_mv2_3674e14b3c.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_f4049be103f1461e9b52050a5eec13bb_mv2_3674e14b3c.png	(from https://www.biggames.io/post/pet-simulator-update-10)
10:54:23	11703/11703	---M--	200	added ('OK')	image/jpeg	etag:%22da71dab612a4777c1fcd06c05f380a7a%22	https://bigblog-storage.s3.amazonaws.com/81ec46_97636d817481494487db7ce6d303d22c_mv2_581f48ad84.jpeg	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_97636d817481494487db7ce6d303d22c_mv2_581f48ad84.jpg	(from https://www.biggames.io/post/pet-simulator-update-9)
10:54:24	31129/31129	---M--	200	added ('OK')	image/png	etag:%22c066a55a24ab837b5f40c3d020cc1cbd%22	https://bigblog-storage.s3.amazonaws.com/81ec46_587faebe2da64ebea94ce24c8aff333d_mv2_5ea5c7ac46.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_587faebe2da64ebea94ce24c8aff333d_mv2_5ea5c7ac46.png	(from https://www.biggames.io/post/pet-simulator-update-9)
10:54:26	23740/23740	---M--	200	added ('OK')	image/png	etag:%22868bc7e9d4348846a45fa18707ae4e7c%22	https://bigblog-storage.s3.amazonaws.com/81ec46_cf2dcbdff99144419d3ed51077dabbbf_mv2_76ee403e61.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_cf2dcbdff99144419d3ed51077dabbbf_mv2_76ee403e61.png	(from https://www.biggames.io/post/pet-simulator-update-9)
10:54:27	12049616/12049616	---M--	200	added ('OK')	image/gif	etag:%22a69e0831a4c82f49e9b8fd2f7977f62a-3%22	https://bigblog-storage.s3.amazonaws.com/81ec46_b499b97d3c2e45cda508892f2cd00b78_mv2_c23dba03ca.gif	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/81ec46_b499b97d3c2e45cda508892f2cd00b78_mv2_c23dba03ca.gif	(from https://www.biggames.io/post/pet-simulator-update-15-final)
